Pub_date,Topics,Title,Author,Publisher,Language,Description,Access_restricted,Added_date,Pdf_link,TXT_link,ISBN
1999,"Proust, Marcel, 1871-1922 -- Biography",Marcel Proust : biographie,"Tadié, Jean-Yves, 1936-",[Paris] : Gallimard,French,"Includes bibliographical references (t.2 p. [493]-497) and index
",true,2019-09-11 02:58:09,#Null,#Null,[]
1999,"Monet, Claude, 1840-1926 -- Catalogs",Claude Monet : nymphéas,"Georgel, Pierre",Paris : France loisirs,French,"Includes bibliographical references (page 118)
",true,2021-04-29 03:02:05,#Null,#Null,"['2744125547', '9782744125546']"
2013,"Chagall, Marc, 1887-1985 -- Exhibitions",Chagall : beyond color,"Meslay, Olivier","Dallas, Texas : Dallas Museum of Art",English,"""February 17-May 26, 2013.""",true,2021-02-14 01:00:44,#Null,#Null,['9780936227030']
1993,"Monet, Claude, 1840-1926",Monet : the ultimate impressionist,"Patin, Sylvie",London : Thames and Hudson,English,"""If I have indeed become a painter, I owe it to Eugene Boudin""--""Argenteuil, the high noon of Impressionism""--""This stunning Paris""--""On the banks of the Seine at Vetheuil"" - ""Giverny is splendid country for me"" - Haystacks, poplars and cathedrals: the series paintings - Water-lilies: Monet's final message - Documents
",true,2020-08-11 18:25:32,#Null,#Null,[]
2007,Bible -- Illustrations,Angels,"Bussagli, Marco, 1957-",New York : Abrams,English,"Includes bibliographical references (p. 768-769) and indexes
",true,2019-12-21 15:26:49,#Null,#Null,[]
1991,"Monet, Claude 1840-1926","Monet : un oeil -- mais, bon Dieu, quel oeil!","Gache-Patin, Sylvie","Paris : Paris : Gallimard, Editions de la Réunion des musées nationaux",French,#Null,#Null,#Null,#Null,#Null,[]
1994,Angels,Angels in art,"Wilkinson, Belinda",London : Studio Editions,English,#Null,#Null,#Null,#Null,#Null,[]
1994,"Cappella Brancacci (Santa Maria del Carmine (Church : Florence, Italy))",The Brancacci chapel,#Null,Milano : Electa,English,"""Texts were taken from the volume 'Cappella Brancacci' by Umberto Baldini and Ornella Casazza, Olivetti-Electa, 1990, and revised for this guide by Franco Ambrosio.""--Title page verso",true,2018-08-09 10:12:10,#Null,#Null,"['8843549391', '9788843549399']"
1992,"Degas, Edgar, 1834-1917",A weekend with Degas,"Skira-Venturi, Rosabianca","New York, N.Y. : Rizzoli International",English,The nineteenth-century French artist talks about his life and work as if entertaining the reader for the weekend. Includes reproductions of the artist's work and a list of museums where works are on display,true,2019-02-19 06:13:20,#Null,#Null,"['0847814394', '9780847814398']"
2003,"Masaccio, 1401-1428?",Masaccio,Eliot Wooldridge Rowlands,Getty Publications,English,#Null,#Null,#Null,#Null,#Null,[]
2000,"Manet, Édouard, 1832-1883 -- Correspondence","Manet by himself : correspondence & conversation, paintings, pastels, prints & drawings","Manet, Édouard, 1832-1883","London : Little, Brown",English,"Originally published: London : Macdonald Illustrated, 1991",true,2020-09-15 10:01:36,#Null,#Null,"['0316855057', '9780316855051']"
1994,Gastronomy,The Impressionists' table : gastronomy & recipes of 19th-century France,"Leaf, Alexandra",New York : Rizzoli,English,#Null,true,2015-03-20 13:08:33.987043,#Null,#Null,[]
2010,"Painting, Renaissance -- Italy","Understanding Italian Renaissance painting : a guide to the artists, ideas and key works","Zuffi, Stefano, 1961-",London : Thames & Hudson,English,"Filled with great masterpieces, each spread uses an important painting as a way to explain a key concept, with numerous large details. There are also brief biographies of the major artists",true,2020-08-26 16:10:53,#Null,#Null,[]
2007,Impressionism (Art),The Impressionists at leisure,"Todd, Pamela",New York : Thames & Hudson,English,Includes bibliographical references (p.170) and index,true,2020-12-10 15:51:18,#Null,#Null,[]
1992,"Piero, della Francesca, 1416?-1492 -- Criticism and interpretation",Piero della Francesca,R. W. Lightbown,Abbeville Press,English,#Null,#Null,#Null,#Null,#Null,[]
1997,"Sculpture, Medieval",Holy terrors : gargoyles on medieval buildings,"Benton, Janetta Rebold, 1945-",New York : Abbeville Press,English,#Null,true,2011-07-21 23:16:28,#Null,#Null,[]
1998,"Mural painting and decoration, Italian -- History",Italian painting : artists and their masterpieces throughout the ages,#Null,Cologne [Germany] : Könemann Verlagsgesellschaft,English,"This book presents some of the most important works of the Italian artists. Spanning seven centuries, it ranges from Duccio da Buoninsegna, Giotto, Cimabue, Pietro Cavallini and Simone Martini (14th century) to Renato Guttuso (1912-1987)",true,2021-03-15 09:00:48,#Null,#Null,[]
1998,"Palladio, Andrea, 1508-1580 -- Criticism and interpretation.",Andrea Palladio,Bruce Boucher,Abbeville Press,English,#Null,#Null,#Null,#Null,#Null,[]
1990,"Masaccio, 1401-1428",Masaccio and the Brancacci Chapel,"Casazza, Ornella","Antella, Firenze, Italy : Scala ; New York : Riverside Book Co.",English,Includes bibliographical references (pages 78-79) and index,true,2020-02-03 09:00:33,#Null,#Null,[]
1996,"Chardin, Jean Baptiste Siméon, 1699-1779 -- Criticism and interpretation",Chardin,"Naughton, Gabriel",London ; New York : Phaidon Press,English,"Includes bibliographical references (page 27)
",true,2019-04-11 07:05:39,#Null,#Null,[]
2001,Peru,Lost civilizations : rediscovering the great cultures of the past,"Bourbon, Fabio","Vercelli, Italy : VMB Publishers",English,"Texts: Maria Ausilia Albanese, Fabio Bourbon, Guido Massimo Corradi, Sara Demichelis, Furio Durando, Maria Longhena, Sarah Kochav, Giuseppina Merchionne, Desideria Viola, and Francesco Tiradritti",true,2019-11-06 05:37:42,#Null,#Null,[]
2006-11-30,Pictorial,Islamic Art in Detail,Sheila R. Canby,Harvard University Press,English,#Null,#Null,#Null,#Null,#Null,[]
1990,Impressionism (Art) -- France,Impressionism : the first collectors,"Distel, Anne",New York : H.N. Abrams,English,Translation of: Les collectionneurs des impressionnistes,true,2020-12-10 19:48:16,#Null,#Null,[]
2001,"Proust, Marcel, -- 1871-1922",Marcel Proust,Jean-Yves Tadié,Penguin,English,#Null,#Null,#Null,#Null,#Null,[]
1992,"Angelico, fra, ca. 1400-1455",Fra Angelico,"Angelico, fra, ca. 1400-1455",London : Phaidon Press,English,#Null,true,2011-04-25 15:54:14,#Null,#Null,[]
1997,Art,The private collection of Edgar Degas,#Null,New York : Metropolitan Museum of Art : Distributed by H.N. Abrams,English,"When Edgar Degas died in 1917, his enormous art collection, consisting of several thousand paintings, drawings, and prints, came to light. This remarkable assemblage included great numbers of works by the French nineteenth-century masters whom Degas revered - Delacroix, Ingres, and Daumier - and at the same time demonstrated Degas's profound interest in the art of certain of his contemporaries, particularly Manet, Cezanne, Gauguin, and Mary Cassatt. Dispersed when it was sold at auction in 1918 during the bombardment of Paris, the collection is now the subject of both an illuminating exhibition and this accompanying catalogue",true,2019-04-15 09:55:01,#Null,#Null,"['0870997971', '9780870997976', '0870997998', '9780870997990', '0810965127', '9780810965126', '0300086563', '9780300086560']"
2002,"Piero, della Francesca, 1416?-1492 -- Criticism and interpretation.",Piero della Francesca,Marilyn Aronberg Lavin,Phaidon Press,English,#Null,#Null,#Null,#Null,#Null,[]
1999,Painting -- History,Masterpieces of western art : a history of art in 900 individual studies from the Gothic to the present day,#Null,Köln ; London : Taschen,English,"Part. 1. From the gothic to neoclassicism / by Robert Suckale [and others] Gothic : the rebirth of art, from Giotto to Lochner ; Early renaissance : European painting in the 15th century, from Masaccio to Bosch ; Renaissance and mannerism : European painting in the 16th century, from Leonardo and Dürer to El Greco ; Baroque : the painting of the 17th century in Italy, France, England, Germany and Spain, from Caravaggio to Velázquez ; Baroque in the Netherlands : Dutch and Flemish painting in the 17th century, from Rubens to Vermeer ; Rococo and Neoclassicism : the painting in the 18th century, from Watteau to Goya -- pt. 2. From the romantic age to the present day / by Barbara Eschenburg [and others] Romanticism and realism : painting in the 19th century, from Friedrich to Courbet ; Impressionism, art nouveau and jugendstil : painting from 1860-1910, from Manet to Klimt ; Classical modernism : painting in the first half of the 20th century, from Picasso and Matisse to Klee ; Contemporary painting : new movements in painting since 1945, from Pollock to Baselitz",true,2019-12-28 09:26:43,#Null,#Null,"['3822870315', '9783822870310']"
2019-11-12,short works,Random Knowledge 15,MPDMedia,#Null,English,#Null,#Null,2019-11-12 15:04:01,/download/randomknowledge15/Random%20Knowledge%2015.pdf,/stream/randomknowledge15/Random%20Knowledge%2015_djvu.txt,[]
2016-05-03,age,AE 3. MAY. 2016 UT Blog 1.6 FINAL W PIX,Umberto Tosi,#Null,English,#Null,#Null,2016-05-15 06:44:24,#Null,#Null,[]
2021-07-27,classic literature,Classics Condensed Vol. 1,MPDMedia,#Null,English,#Null,#Null,2021-07-27 13:11:01,/download/classics-condensed-vol.-1/Classics%20Condensed%20-%20Vol.%201_page_numbers.json,/download/classics-condensed-vol.-1/__ia_thumb.jpg,[]
2019-08-19,magical realism,The Brown Butterfly,Christian Felt,#Null,English,#Null,#Null,2019-08-24 16:51:42,/download/thebrownbutterfly/The%20Brown%20Butterfly%20-%20Christian%20Felt.pdf,/stream/thebrownbutterfly/The%20Brown%20Butterfly%20-%20Christian%20Felt_djvu.txt,[]
2020,Davy Crockett Almanac,Davy Crockett Almanac,Victorian Vault,#Null,English,#Null,#Null,2020-08-23 04:23:14,/compress/the-crockett-almanac-1835/formats=PAGE NUMBERS JSON&file=/the-crockett-almanac-1835.zip,/compress/the-crockett-almanac-1835/formats=DJVUTXT&file=/the-crockett-almanac-1835.zip,[]
2012-12-10,EPUB,Calibre Classic Books (USB image),#Null,#Null,English,#Null,#Null,2021-07-24 19:39:50,/download/B-001-035-841-ALL,/download/B-001-035-841-ALL/Calibre%20Classic%20Books.txt,[]
